symbol,exchange,exchangeSuffix,exchangeName,exchangeSegment,exchangeSegmentName,name,date,type,iexId,region,currency,isEnabled,figi,cik,lei
388280.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB Kbstar Contact Leader ETF,2023-02-08,et,,KR,KRW,True,BBG011C9MFV1,,
388420.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB Kbstar Non-Memory Semiconductor Active ETF,2023-02-08,et,,KR,KRW,True,BBG011C9LMQ3,,
388610.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,GFC Life Science Co.Ltd.,2023-02-08,cs,,KR,KRW,True,BBG01C3BJKW4,,
388720.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Yuil Robotics Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG015QSZMK8,,
388790.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,IBKS No.16 Special Purpose Acquisition Company Corp,2023-02-08,cs,,KR,KRW,True,BBG011XV76H2,,
388800.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Eugene Special Purpose Acquisition 7 Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG011Y56GX9,,
389020.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Zaram Technology Inc.,2023-02-08,cs,,KR,KRW,True,BBG019Y4BZB1,,
389030.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Geninus Inc.,2023-02-08,cs,,KR,KRW,True,BBG012PLRTX1,,
389140.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,4by4 Inc.,2023-02-08,cs,,KR,KRW,True,BBG016DC7NG9,,
389260.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Daemyoung Energy Co. Ltd,2023-02-08,cs,,KR,KRW,True,BBG014VZPRH3,,
389470.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Inventage Lab.Inc.,2023-02-08,cs,,KR,KRW,True,BBG019WZPBC1,,
389500.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,SBB Tech Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG0198Y7PX7,,
390110.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Anymedi Inc.,2023-02-08,cs,,KR,KRW,True,BBG01C1NQVY6,,
390390.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex US Semiconductor MV ETF,2023-02-08,et,,KR,KRW,True,BBG011MD56C1,,
390400.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex Us Smart Mobility S&P ETF,2023-02-08,et,,KR,KRW,True,BBG011MD1WG4,,
390950.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro Short-Term Bond Active ETF,2023-02-08,et,,KR,KRW,True,BBG011KLFFF1,,
391060.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,NH Special Purpose Acquisition 20 Company,2023-02-08,cs,,KR,KRW,True,BBG01210G978,,
391590.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE US SPAC&IPO INDXX ETF",2023-02-08,et,,KR,KRW,True,BBG01210DR17,,
391600.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE US Green Theme INDXX ETF",2023-02-08,et,,KR,KRW,True,BBG0121095N6,,
391670.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Heungkuk Asset Management - Heungkuk HK Best11 Active ETF,2023-02-08,et,,KR,KRW,True,BBG011PC3MS0,,
391680.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Heungkuk Asset Management - Heungkuk HK HighVol Active ETF,2023-02-08,et,,KR,KRW,True,BBG011PC5F58,,
393210.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Tomato System Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG012XCGXK9,,
393360.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Shinhan 8th Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG012228DH2,,
393890.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,W-Scope Chungju Plant Co Ltd,2023-02-08,cs,,KR,KRW,True,BBG018NRKVJ5,,
394280.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Openedges Technology Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG0196C26D6,,
394340.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Woori Credit Suisse Asset Management Co. Ltd - Kiwoom KOSEF Lyxor Global Digital Economy MSCI ETF,2023-02-08,et,,KR,KRW,True,BBG011VK8PP6,,
394350.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Woori Credit Suisse Asset Management Co. Ltd - Kiwoom KOSEF Lyxor Global Future Mobility MSCI ETF,2023-02-08,et,,KR,KRW,True,BBG011VK7C67,,
394660.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger Global Autonomous & Electric Vehicles Solactive ETF,2023-02-08,et,,KR,KRW,True,BBG011VKCW12,,
394670.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger Synth-Global Lithium & Battery Tech Solactive ETF,2023-02-08,et,,KR,KRW,True,BBG011VKGKD1,,
395150.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex Fn Webtoon and Drama ETF,2023-02-08,et,,KR,KRW,True,BBG011YV76R0,,
395160.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex Fn System Semiconductor ETF,2023-02-08,et,,KR,KRW,True,BBG011YV5601,,
395170.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex Fn Top10 Equal Weight ETF,2023-02-08,et,,KR,KRW,True,BBG011YV7ZV1,,
395270.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro K-Semiconductor ETF,2023-02-08,et,,KR,KRW,True,BBG011YV14V6,,
395280.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro K-Game ETF,2023-02-08,et,,KR,KRW,True,BBG011YV2427,,
395290.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro K-Pop&Media ETF,2023-02-08,et,,KR,KRW,True,BBG011YV3TY6,,
395400.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,SK REIT Co Ltd,2023-02-08,cs,,KR,KRW,True,BBG0121G24G9,,
395750.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Hanwha Investment Trust Management - Hanwha Arirang ESG Value Active ETF,2023-02-08,et,,KR,KRW,True,BBG011Z1G5Z8,,
395760.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Hanwha Investment Trust Management - Hanwha Arirang ESG Growth Active ETF,2023-02-08,et,,KR,KRW,True,BBG011YV9DR3,,
396270.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Nextchip Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG017QLDHN1,,
396300.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Sea Mechanics Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG015CJYGT8,,
396500.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger Fn Semiconductor Top 10 ETF,2023-02-08,et,,KR,KRW,True,BBG0122KG713,,
396510.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger China Clean Energy Solactive ETF,2023-02-08,et,,KR,KRW,True,BBG0122KHNQ0,,
396520.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger China Semiconductor Factset ETF,2023-02-08,et,,KR,KRW,True,BBG0122KJR52,,
396690.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Reit,2023-02-08,cs,,KR,KRW,True,BBG013F1L8H4,,
396770.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,NH Special Purpose Acquisition 22 Company,2023-02-08,cs,,KR,KRW,True,BBG013PJP8H0,,
397030.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,AprilBio Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG018BW1MV4,,
397410.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB KBSTAR FKTB 5Y Duration Following Inverse ETF,2023-02-08,et,,KR,KRW,True,BBG012BRNHZ1,,
397420.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB KBSTAR FKTB 5Y Duration Following ETF,2023-02-08,et,,KR,KRW,True,BBG012BRMXY8,,
397500.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Daishin Balance No.11 Special Purpose Acquisition Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG0135XMQR3,,
397880.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Kyobo 11 Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG013H7PGQ7,,
399110.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL S&P 500 ESG ETF,2023-02-08,et,,KR,KRW,True,BBG012G60208,,
399580.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB KBSTAR Global Clean Energy S&P ETF,2023-02-08,et,,KR,KRW,True,BBG01334BC83,,
399720.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Gaonchips Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG016N51TW8,,
400560.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Hana Financial Twenty Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG013PL5ST0,,
400570.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - SAMSUNG KODEX Europe Carbon Allowance Futures ICE ETF(H),2023-02-08,et,,KR,KRW,True,BBG012QRWNW5,,
400580.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL S&P Carbon Emission(EUA)(H) ETF,2023-02-08,et,,KR,KRW,True,BBG012QRSCM5,,
400590.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL IHS Markit Global Carbon Emission(Synthetic) ETF,2023-02-08,et,,KR,KRW,True,BBG012QRVC32,,
400760.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH All-One Reit,2023-02-08,cs,,KR,KRW,True,BBG013B9DJX8,,
400840.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Hi Special Purpose Acquisition Company 7,2023-02-08,cs,,KR,KRW,True,BBG013F4C209,,
400970.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - MAPS MIRAE Asset Tiger Fn Metaverse ETF,2023-02-08,et,,KR,KRW,True,BBG012WXFZS2,,
401170.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB Kbstar iSelect Metaverse ETF,2023-02-08,et,,KR,KRW,True,BBG012WXLV31,,
401470.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - SAMSUNG KODEX K-Metaverse Active ETF,2023-02-08,et,,KR,KRW,True,BBG012WX8BZ5,,
401590.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi HANARO Global Carbon Futures ETF (Synth),2023-02-08,et,,KR,KRW,True,BBG012QS0DK3,,
402030.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Konan Technology Inc.,2023-02-08,cs,,KR,KRW,True,BBG017MXR257,,
402340.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,SK Square,2023-02-08,cs,,KR,KRW,True,BBG011CLDZ95,,
402420.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Calth Inc,2023-02-08,cs,,KR,KRW,True,BBG013QS73M4,,
402460.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro K-Metaverse MZ ETF,2023-02-08,et,,KR,KRW,True,BBG012WXJ6W7,,
402520.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,VI Asset Management Korea Co. Ltd. - VI Focus Innovation Active ETF,2023-02-08,et,,KR,KRW,True,BBG012QRRCB8,,
402970.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE S&P US Dividend 100 ETF",2023-02-08,et,,KR,KRW,True,BBG01334J189,,
403360.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Rapeech Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG01403XB20,,
403550.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Socar Inc.,2023-02-08,cs,,KR,KRW,True,BBG018GFKLB9,,
403790.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Midas International Asset Management Company Limited - MIDAS Korea Stock Active ETF,2023-02-08,et,,KR,KRW,True,BBG012WXCJD7,,
403870.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,HPSP Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG017YDK0P7,,
403990.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB KBStar KRX Climate Change Solutions ETF,2023-02-08,et,,KR,KRW,True,BBG0136LXN75,,
404120.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Time Folio Asset Management - Timefolio Timefolio CarbonZero Active ETF,2023-02-08,et,,KR,KRW,True,BBG0136PKXR6,,
404260.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung KODEX KRX Climate Change Solutions ETF,2023-02-08,et,,KR,KRW,True,BBG0136Q9FC2,,
404470.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro KRX Climate Change Solutions ETF,2023-02-08,et,,KR,KRW,True,BBG0136LVTJ1,,
404540.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger KRX Climate Change Solutions ETF,2023-02-08,et,,KR,KRW,True,BBG0136LV5X7,,
404650.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL KRX Climate Change Solutions ETF,2023-02-08,et,,KR,KRW,True,BBG0136PQX54,,
404950.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,DB Finance No.10 Special Purpose Acquisition Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG0142S6R00,,
404990.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Seobu T&D Reit,2023-02-08,cs,,KR,KRW,True,BBG013F1NXZ7,,
405000.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Plasmapp Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG0199LWK03,,
405100.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,QRT inc.,2023-02-08,cs,,KR,KRW,True,BBG019SMF5H4,,
405640.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Shinhan 9th Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG015CKC942,,
406760.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Hana Financial Twenty-one Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG014JFYPV9,,
407160.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Meritz Asset Management - Meritz Master TMTTechMediaTelecom Active ETF,2023-02-08,et,,KR,KRW,True,BBG013J00NK8,,
407170.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Meritz Asset Management - Meritz Master Smart Commerce Active ETF,2023-02-08,et,,KR,KRW,True,BBG013HZQZZ2,,
407300.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro Golf Theme ETF,2023-02-08,et,,KR,KRW,True,BBG013PP80P3,,
407310.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,NH Amundi Asset Management Co. Ltd. - NH-Amundi Hanaro 200 TOP10 ETF,2023-02-08,et,,KR,KRW,True,BBG013PP2W79,,
407400.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Ggumbi Inc.,2023-02-08,cs,,KR,KRW,True,BBG01C64B5N8,,
407820.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Assetplus Investment Management - Asset Plus Korea Platform Active ETF,2023-02-08,et,,KR,KRW,True,BBG013HZM1K7,,
407830.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Assetplus Investment Management - Assetplus Global Platform Active ETF,2023-02-08,et,,KR,KRW,True,BBG013HZTQM3,,
408900.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Studio Mir Co.Ltd,2023-02-08,cs,,KR,KRW,True,BBG01C25H018,,
408920.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,SK Securities ACPC No.7 Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG014Q97DX0,,
409810.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex US Nasdaq100 Futures Inverse ETF(H),2023-02-08,et,,KR,KRW,True,BBG013YHDNZ4,,
409820.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung Kodex US Nasdaq100 Leverage ETF(SYNTH H),2023-02-08,et,,KR,KRW,True,BBG013YH8Z01,,
410870.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Time Folio Asset Management - Timefolio Timefolio Kculture Active ETF,2023-02-08,et,,KR,KRW,True,BBG01419GWD7,,
411050.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE Global Metaverse tech Active ETF",2023-02-08,et,,KR,KRW,True,BBG0146QY4Q2,,
411060.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE KRX Physical Gold ETF",2023-02-08,et,,KR,KRW,True,BBG014199WZ1,,
411080.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Sands Lab Inc.,2023-02-08,cs,,KR,KRW,True,BBG01C1NTGP6,,
411420.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung KODEX US Metaverse Nasdaq Active ETF,2023-02-08,et,,KR,KRW,True,BBG0146QVMH5,,
411540.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL 200 Top10 ETF,2023-02-08,et,,KR,KRW,True,BBG013YHJ4Z0,,
411720.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB KBSTAR Global Metaverse Moorgate ETF,2023-02-08,et,,KR,KRW,True,BBG0146QLHH7,,
411860.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Woori Credit Suisse Asset Management Co. Ltd - Kiwoom KOSEF Germany DAX ETF,2023-02-08,et,,KR,KRW,True,BBG0146QF6D2,,
412350.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Laserssel Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG017GWW9Q2,,
412560.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger KRX Bbig K-New Deal Leverage ETF,2023-02-08,et,,KR,KRW,True,BBG01419MMH8,,
412570.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger KRX Secondary Battery K-New Deal Leverage ETF,2023-02-08,et,,KR,KRW,True,BBG01419TX96,,
412770.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger Global Metaverse Active ETF,2023-02-08,et,,KR,KRW,True,BBG0146QQQF4,,
412930.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Mirae Asset Vision Special Purpose Acquisition 1 Company,2023-02-08,cs,,KR,KRW,True,BBG015B3VKX3,,
413220.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL China Photovoltaic CSI(Synthetic) ETF,2023-02-08,et,,KR,KRW,True,BBG0146R15T0,,
413300.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,TL Engineering Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG019RT0GX4,,
413600.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Kiwoom No.6 Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG015N4TPR7,,
413630.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Eugene Special Purpose Acquisition 8 Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG015JX93G1,,
413930.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Woori Asset Management Corp - Woori Woori AI ESG Active ETF,2023-02-08,et,,KR,KRW,True,BBG014C33293,,
414270.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE US-China Next EV&AV Active ETF",2023-02-08,et,,KR,KRW,True,BBG0159VKFM9,,
414780.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - MAPS MIRAE Asset Tiger Synth-China STAR50 ETF,2023-02-08,et,,KR,KRW,True,BBG014HX58Y9,,
415340.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - SAMSUNG Kodex China STAR 50 ETF - Synth,2023-02-08,et,,KR,KRW,True,BBG014HWX3X2,,
415580.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Sangsangin No.3 Special Purpose Acquisition Company,2023-02-08,cs,,KR,KRW,True,BBG016DFC8Q8,,
415760.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Shinhan Asset Management Co Ltd - Shinhan SOL China Fostering industry Active - Synthetic,2023-02-08,et,,KR,KRW,True,BBG014HWP6L7,,
415920.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Hanwha Investment Trust Management - Hanwha Arirang Global Rare Earth&Strategic Metals Co. MV ETF(Equity),2023-02-08,et,,KR,KRW,True,BBG014KJ2BF3,,
416090.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,"Korea Investment Trust Management Co, Ltd. - KIM ACE China STAR50 ETF",2023-02-08,et,,KR,KRW,True,BBG014HWQ4T3,,
417010.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,NanoTIM Co.Ltd.,2023-02-08,cs,,KR,KRW,True,BBG01C9BX3K3,,
417180.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Finger Story Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG0174GFJM1,,
417310.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Koramco The One Reit,2023-02-08,cs,,KR,KRW,True,BBG0153TDZB6,,
417450.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,KB Asset Management Co Ltd. - KB KBSTAR Global Hydrogen Economy Indxx ETF,2023-02-08,et,,KR,KRW,True,BBG0159SWQY6,,
417500.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,JI-Tech Co. Ltd,2023-02-08,cs,,KR,KRW,True,BBG019TXPV27,,
417630.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - Mirae Asset Tiger Innovator ESG30 ETF,2023-02-08,et,,KR,KRW,True,BBG015572G53,,
